Latitud,Longitud,Ancho Izq,Ancho Der,1=es cabecera/0=no es cambecera ,Velocidad,Dosis S1,Dosis S2,Dosis S3,Dosis S4,Dosis S1 Target,Dosis S2 Target,Hora,Minutos,Segundos,Dosis S3 Target,Dosis S4 Target,Corrimiento Antena X,Corrimiento Antena Y,Corrimiento Antena V,Corrimiento Antena H,Rendimiento Instantaneo Forraje,Acumulador Rendimiento Forraje,Siembra->Semilla Metros/Parcela->Contador [1],Siembra->Semilla Metros/Parcela->Contador [2],Siembra->Semilla Metros/Parcela->Contador [3],Siembra->Semilla Metros/Parcela->Contador [4],Siembra->Semilla Metros/Parcela->Contador [5],Siembra->Semilla Metros/Parcela->Contador [6],Siembra->Semilla Metros/Parcela->Contador [7],Siembra->Semilla Metros/Parcela->Contador [8],Siembra->Semilla Metros/Parcela->Contador [9],Siembra->Semilla Metros/Parcela->Contador [10],Siembra->Semilla Metros/Parcela->Contador [11],Siembra->Semilla Metros/Parcela->Contador [12],Siembra->Semilla Metros/Parcela->Contador [13],Siembra->Semilla Metros/Parcela->Contador [14],Siembra->Semilla Metros/Parcela->Contador [15],Target Siembra,Promedio Siembra,Apertura Sensor Forraje Pulso,Factor Calibracion,
-35.1946860133,-59.9281813364,0.2445,0.2445,0,4,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.194715115,-59.9281975229,0.2445,0.2445,0,4.1,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1947346657,-59.9282273491,0.2445,0.2445,0,4.1,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1947944605,-59.9283382997,0.2445,0.2445,0,4.7,0,0,0,0,38,38,15,23,27,0,0,0,0,0,0,,,0,3.3,4,4,3.9,3.4,3.4,4,3.5,3.9,3.4,3.3,3.4,4,4,4,0,-1,1,
-35.1948253983,-59.9283727014,4.89,4.89,0,4.5,0,0,0,0,38,38,15,23,27,0,0,0,0,0,0,,,0,3.3,4,4,3.9,3.4,3.4,4,3.5,3.9,3.4,3.3,3.4,4,4,4,0,-1,1,
-35.1949557875,-59.9285304727,4.89,4.89,0,5.4,38,38,0,0,38,38,15,23,27,0,0,0,0,0,0,,,0,3.3,4,4,3.9,3.4,3.4,4,3.5,3.9,3.4,3.3,3.4,4,4,4,4.36,-1,1,
-35.1950904841,-59.9286809494,4.89,4.89,0,5.7,38,38,0,0,38,38,15,23,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.99,-1,1,
-35.1952228694,-59.9288277608,0.2445,0.2445,0,4.5,38,38,0,0,38,38,15,23,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.41,-1,1,
-35.1952477039,-59.9288819934,0.2445,0.2445,0,4.6,38,38,0,0,38,38,15,23,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.05,-1,1,
-35.1952916578,-59.9289149237,0.2445,0.2445,0,5,0,0,0,0,38,38,15,23,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.195318926,-59.9289061835,0.2445,0.2445,0,5,0,0,0,0,38,38,15,23,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1953424114,-59.9288815039,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,23,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1953535751,-59.9288512574,0.2445,0.2445,0,5.2,0,0,0,0,38,38,15,24,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1953525599,-59.9288120758,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,24,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.195337125,-59.9287792026,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,24,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.195306166,-59.9287531913,0.2445,0.2445,0,5,0,0,0,0,38,38,15,24,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952302239,-59.9286927596,0.2445,0.2445,0,4.9,0,0,0,0,38,38,15,24,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951784301,-59.9286316582,4.89,4.89,0,4.8,0,0,0,0,38,38,15,24,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.52,-1,1,
-35.1950522422,-59.9285173273,0.2445,0.2445,0,4.9,38,38,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.84,-1,1,
-35.1950487073,-59.928517235,0.2445,0.2445,0,4.9,38,38,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.84,-1,1,
-35.1950140087,-59.9285299878,0.2445,0.2445,0,4.8,0,0,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.05,-1,1,
-35.1949874096,-59.92855945,0.2445,0.2445,0,4.8,0,0,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1949737882,-59.9286005071,0.2445,0.2445,0,5,0,0,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.194976266,-59.9286453994,0.2445,0.2445,0,5,0,0,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.194997486,-59.9286914403,0.2445,0.2445,0,5.2,0,0,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1950440255,-59.9287373957,0.2445,0.2445,0,5.9,0,0,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1950980371,-59.9287538051,0.2445,0.2445,0,5.4,0,0,0,0,38,38,15,24,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951363742,-59.9287414298,0.2445,0.2445,0,5.2,0,0,0,0,38,38,15,25,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951714466,-59.9287063084,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,25,28,0,0,0,0,0,0,,,0,4,4.6,4.1,4.3,4,4.7,4,4.6,4.2,4.5,4.2,4,4,4.6,4,0,-1,1,
-35.1952408878,-59.9285781502,4.89,4.89,0,4.8,0,0,0,0,38,38,15,25,28,0,0,0,0,0,0,,,0,4,4.6,4.1,4.3,4,4.7,4,4.6,4.2,4.5,4.2,4,4,4.6,4,0,-1,1,
-35.1952507624,-59.9285655674,0.2445,0.2445,0,4.7,0,0,0,0,38,38,15,25,28,0,0,0,0,0,0,,,0,4,4.6,4.1,4.3,4,4.7,4,4.6,4.2,4.5,4.2,4,4,4.6,4,0,-1,1,
-35.1952604834,-59.9285534085,4.89,4.89,0,4.7,38,38,0,0,38,38,15,25,28,0,0,0,0,0,0,,,0,4,4.6,4.1,4.3,4,4.7,4,4.6,4.2,4.5,4.2,4,4,4.6,4,1.3,-1,1,
-35.1954065256,-59.928425356,4.89,4.89,0,5.3,38,38,0,0,38,38,15,25,58,0,0,0,0,0,0,,,0,4,4.6,4.1,4.3,4,4.7,4,4.6,4.2,4.5,4.2,4,4,4.6,4,4.16,-1,1,
-35.1954930634,-59.9283505364,4.89,0,0,5.3,38,38,0,0,38,38,15,25,58,0,0,0,0,0,0,,,0,3.9,3.6,4.3,4.3,4.2,3.6,3.7,4.2,4.3,5,4.2,3.6,3.7,3.6,4,4.22,-1,1,
-35.1955528574,-59.9282177666,4.89,0,0,4.4,38,38,0,0,38,38,15,25,58,0,0,0,0,0,0,,,0,3.9,3.6,4.3,4.3,4.2,3.6,3.7,4.2,4.3,5,4.2,3.6,3.7,3.6,4,2.15,-1,1,
-35.1955583258,-59.9281764229,4.89,4.89,0,4.4,38,38,0,0,38,38,15,25,58,0,0,0,0,0,0,,,0,3.9,3.6,4.3,4.3,4.2,3.6,3.7,4.2,4.3,5,4.2,3.6,3.7,3.6,4,1.98,-1,1,
-35.1955507752,-59.9279978044,4.89,4.89,0,5,38,38,0,0,38,38,15,26,28,0,0,0,0,0,0,,,0,3.9,3.6,4.3,4.3,4.2,3.6,3.7,4.2,4.3,5,4.2,3.6,3.7,3.6,4,4.13,-1,1,
-35.1955044579,-59.9278643987,4.89,4.89,0,5.1,34.9,38,0,0,38,38,15,26,28,0,0,0,0,0,0,,,0,4,3.8,4.6,3.8,4.3,3.9,3.9,3.9,3.9,3.8,4.6,3.3,3.3,4,4,4.29,-1,1,
-35.1953828723,-59.9277357862,4.89,4.89,0,5.6,38,38,0,0,38,38,15,26,28,0,0,0,0,0,0,,,0,4,3.8,4.6,3.8,4.3,3.9,3.9,3.9,3.9,3.8,4.6,3.3,3.3,4,4,3.96,-1,1,
-35.1952175856,-59.9276719972,4.89,4.89,0,4.9,38,38,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.29,-1,1,
-35.1951882546,-59.9276681745,4.89,0,0,4.6,38,38,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.31,-1,1,
-35.1951673199,-59.92766634,0.2445,0.2445,0,4.6,38,38,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.11,-1,1,
-35.1951263223,-59.9276567221,0.2445,0.2445,0,4.7,38,38,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.22,-1,1,
-35.1951022519,-59.9276350824,0.2445,0.2445,0,4.9,0,0,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1950917574,-59.9276020157,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1950937298,-59.9275653835,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951079407,-59.927533743,0.2445,0.2445,0,4.9,0,0,0,0,38,38,15,26,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951333765,-59.9275109302,0.2445,0.2445,0,4.6,0,0,0,0,47,47,15,27,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951679009,-59.9275030836,0.2445,0.2445,0,4.9,0,0,0,0,47,47,15,27,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952018352,-59.9275146096,0.2445,0.2445,0,4.9,0,0,0,0,47,47,15,27,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1953344804,-59.9275939491,0.2445,0.2445,0,5.1,0,0,0,0,47,47,15,27,28,0,0,0,0,0,0,,,0,4.4,4.3,4.7,4.3,3.7,3.7,4.3,4.3,4.3,4.3,3.7,4.3,4.9,4.1,4,0,-1,1,
-35.1953722414,-59.9276105844,0,4.89,0,4.8,0,0,0,0,38,38,15,27,28,0,0,0,0,0,0,,,0,4.4,4.3,4.7,4.3,3.7,3.7,4.3,4.3,4.3,4.3,3.7,4.3,4.9,4.1,4,0,-1,1,
-35.1953859131,-59.9276173752,4.89,4.89,0,4.8,0,38,0,0,38,38,15,27,28,0,0,0,0,0,0,,,0,4.4,4.3,4.7,4.3,3.7,3.7,4.3,4.3,4.3,4.3,3.7,4.3,4.9,4.1,4,0.6,-1,1,
-35.1955019992,-59.927712962,4.89,4.89,0,5.9,42.6,46.6,0,0,38,38,15,27,58,0,0,0,0,0,0,,,0,4.4,4.3,4.7,4.3,3.7,3.7,4.3,4.3,4.3,4.3,3.7,4.3,4.9,4.1,4,4.21,-1,1,
-35.1956141539,-59.9278832777,4.89,4.89,0,5.8,44,44,0,0,44,44,15,27,58,0,0,0,0,0,0,,,0,5.7,5.5,4.3,4.3,4.5,4.5,4.5,4.3,4.3,5.4,4.3,4.3,4.3,4.3,4,4.79,-1,1,
-35.1956242588,-59.9279132625,4.89,4.89,0,5.9,44,44,0,0,44,44,15,27,58,0,0,0,0,0,0,,,0,5.7,5.5,4.3,4.3,4.5,4.5,4.5,4.3,4.3,5.4,4.3,4.3,4.3,4.3,4,4.43,-1,1,
-35.1956420518,-59.9280951795,4.89,4.89,0,5.8,44,44,0,0,44,44,15,27,58,0,0,0,0,0,0,,,0,5.7,5.5,4.3,4.3,4.5,4.5,4.5,4.3,4.3,5.4,4.3,4.3,4.3,4.3,4,4.56,-1,1,
-35.1956383294,-59.9282060386,0,4.89,0,4.9,44,44,0,0,44,44,15,28,28,0,0,0,0,0,0,,,0,5.7,5.5,4.3,4.3,4.5,4.5,4.5,4.3,4.3,5.4,4.3,4.3,4.3,4.3,4,4.53,-1,1,
-35.1956355601,-59.9282860643,0.2445,0.2445,0,4.9,43.2,38,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.26,-1,1,
-35.1956477847,-59.9283176297,0.2445,0.2445,0,5.1,43.2,38,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.08,-1,1,
-35.1956539309,-59.9283243735,0.2445,0.2445,0,5.2,43.2,38,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.37,-1,1,
-35.1956727685,-59.9283359823,0.2445,0.2445,0,5.6,0,0,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,-1,1,
-35.1956970814,-59.9283398203,0.2445,0.2445,0,5.3,0,0,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.195726179,-59.9283291764,0.2445,0.2445,0,5.7,0,0,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1957505375,-59.928302247,0.2445,0.2445,0,5.4,0,0,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1957629627,-59.9282585786,0.2445,0.2445,0,5.4,0,0,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1957596637,-59.9282195172,0.2445,0.2445,0,5.4,0,0,0,0,38,38,15,28,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1957275434,-59.9280374344,0.2445,0.2445,0,5.3,0,0,0,0,44,44,15,28,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1957206114,-59.9279722521,4.89,0,0,5,0,0,0,0,44,44,15,28,58,0,0,0,0,0,0,,,0,4.8,4.7,4.8,4.7,5.4,4.8,4.2,4.7,4.2,4.8,4.7,4.9,4.8,5.9,4,0,-1,1,
-35.195715398,-59.9279401712,4.89,4.89,0,5.2,44,0,0,0,44,44,15,28,58,0,0,0,0,0,0,,,0,4.8,4.7,4.8,4.7,5.4,4.8,4.2,4.7,4.2,4.8,4.7,4.9,4.8,5.9,4,0.68,-1,1,
-35.1956645942,-59.9277771723,4.89,4.89,0,6,44,44,0,0,44,44,15,28,58,0,0,0,0,0,0,,,0,4.8,4.7,4.8,4.7,5.4,4.8,4.2,4.7,4.2,4.8,4.7,4.9,4.8,5.9,4,4.62,-1,1,
-35.1955430583,-59.9276146449,4.89,4.89,0,6.1,44,44,0,0,44,44,15,29,28,0,0,0,0,0,0,,,0,4.8,4.7,4.8,4.7,5.4,4.8,4.2,4.7,4.2,4.8,4.7,4.9,4.8,5.9,4,4.53,-1,1,
-35.1954987251,-59.9275761984,4.89,4.89,0,6.1,44,44,0,0,44,44,15,29,28,0,0,0,0,0,0,,,0,4.8,4.7,4.8,4.7,5.4,4.8,4.2,4.7,4.2,4.8,4.7,4.9,4.8,5.9,4,4.79,-1,1,
-35.195336161,-59.9274732842,4.89,4.89,0,5.3,44,44,0,0,44,44,15,29,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.81,-1,1,
-35.1953221387,-59.9274655507,0.2445,0.2445,0,5.1,47,47,0,0,47,47,15,29,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.48,-1,1,
-35.1952982257,-59.9274612466,0.2445,0.2445,0,5.2,47,47,0,0,47,47,15,29,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.68,-1,1,
-35.1952700909,-59.9274725988,0.2445,0.2445,0,5.6,47,47,0,0,47,47,15,29,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13,-1,1,
-35.1952550275,-59.9274861473,0.2445,0.2445,0,5.6,0,0,0,0,47,47,15,29,28,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.05,-1,1,
-35.1952442187,-59.9275021074,0.2445,0.2445,0,5.7,0,0,0,0,47,47,15,29,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952325147,-59.9275415064,0.2445,0.2445,0,5.7,0,0,0,0,47,47,15,29,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952369445,-59.9275834237,0.2445,0.2445,0,5.8,0,0,0,0,47,47,15,29,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952548839,-59.9276155782,0.2445,0.2445,0,5.8,0,0,0,0,47,47,15,29,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952846701,-59.9276367206,0.2445,0.2445,0,5.8,0,0,0,0,38,38,15,29,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1953355715,-59.9276436467,0.2445,0.2445,0,5.6,0,0,0,0,38,38,15,29,58,0,0,0,0,0,0,,,0,4.8,4.2,5.1,4.8,4.2,4.8,6.4,4.8,4.7,4.6,4.3,5.3,4.8,5.1,4,0,-1,1,
-35.1953707056,-59.9276256992,0.2445,0.2445,0,5.6,0,0,0,0,38,38,15,29,58,0,0,0,0,0,0,,,0,4.8,4.2,5.1,4.8,4.2,4.8,6.4,4.8,4.7,4.6,4.3,5.3,4.8,5.1,4,0,-1,1,
-35.1953980474,-59.9275878615,0.2445,0.2445,0,5.5,0,0,0,0,38,38,15,29,58,0,0,0,0,0,0,,,0,4.8,4.2,5.1,4.8,4.2,4.8,6.4,4.8,4.7,4.6,4.3,5.3,4.8,5.1,4,0,-1,1,
-35.1954850685,-59.9274623995,0.2445,0.2445,0,5.6,0,0,0,0,44,44,15,29,58,0,0,0,0,0,0,,,0,4.8,4.2,5.1,4.8,4.2,4.8,6.4,4.8,4.7,4.6,4.3,5.3,4.8,5.1,4,0,-1,1,
-35.1955011217,-59.9274405968,4.89,4.89,0,5.3,0,0,0,0,44,44,15,30,28,0,0,0,0,0,0,,,0,4.8,4.2,5.1,4.8,4.2,4.8,6.4,4.8,4.7,4.6,4.3,5.3,4.8,5.1,4,0,-1,1,
-35.1956241889,-59.9272781938,4.89,4.89,0,6.1,44,44,0,0,44,44,15,30,28,0,0,0,0,0,0,,,0,4.8,4.2,5.1,4.8,4.2,4.8,6.4,4.8,4.7,4.6,4.3,5.3,4.8,5.1,4,4.55,-1,1,
-35.1957472864,-59.9271142705,4.89,4.89,0,6.1,44,44,0,0,44,44,15,30,28,0,0,0,0,0,0,,,0,4.9,4.7,4.6,5.7,4.2,4.7,4.7,4.7,4.8,4.3,4.7,5.3,4.3,4.7,4,4.45,-1,1,
-35.1958706344,-59.926950543,4.89,4.89,0,6.1,44,44,0,0,44,44,15,30,58,0,0,0,0,0,0,,,0,4.9,4.7,4.6,5.7,4.2,4.7,4.7,4.7,4.8,4.3,4.7,5.3,4.3,4.7,4,4.78,-1,1,
-35.1959944533,-59.9267852084,4.89,4.89,0,6,50,50,0,0,50,50,15,30,58,0,0,0,0,0,0,,,0,5.3,7.1,5.3,5.3,5.9,5.9,5.3,5.9,5.3,5.3,5.3,5.7,4.7,5.3,4,5.27,-1,1,
-35.1961169617,-59.9266231758,4.89,4.89,0,6,50,50,0,0,50,50,15,31,28,0,0,0,0,0,0,,,0,5.3,7.1,5.3,5.3,5.9,5.9,5.3,5.9,5.3,5.3,5.3,5.7,4.7,5.3,4,5.51,-1,1,
-35.1962414062,-59.9264589244,4.89,4.89,0,6.1,52,52,0,0,52,52,15,31,28,0,0,0,0,0,0,,,0,5.3,7.1,5.3,5.3,5.9,5.9,5.3,5.9,5.3,5.3,5.3,5.7,4.7,5.3,4,5.56,-1,1,
-35.1963643249,-59.9262957566,4.89,4.89,0,6,50,50,0,0,50,50,15,31,28,0,0,0,0,0,0,,,0,5.3,5.4,6,4.9,5.4,5,6.3,5.9,5.3,4.7,6,5.7,4.8,5.4,4,5.64,-1,1,
-35.1964867384,-59.9261326219,4.89,4.89,0,6.1,50,50,0,0,50,50,15,31,59,0,0,0,0,0,0,,,0,5.3,5.4,6,4.9,5.4,5,6.3,5.9,5.3,4.7,6,5.7,4.8,5.4,4,5.32,-1,1,
-35.196610067,-59.9259689953,4.89,4.89,0,6.1,50,50,0,0,50,50,15,31,59,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,5.45,-1,1,
-35.1967348916,-59.9258034958,4.89,4.89,0,6.1,50,50,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,5.37,-1,1,
-35.1968315596,-59.9256758712,0,4.89,0,5.2,50,50,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,5.94,-1,1,
-35.196834237,-59.9256720472,0.2445,0.2445,0,5.3,50,50,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,5.95,-1,1,
-35.1968483537,-59.925618632,0.2445,0.2445,0,5.5,50,50,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,0.04,-1,1,
-35.1968520882,-59.9256003035,0.2445,0.2445,0,5.3,50,50,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,-1,1,
-35.1968728757,-59.925577699,0.2445,0.2445,0,5.8,0,0,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968934966,-59.9255717216,0.2445,0.2445,0,5.8,0,0,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.19692209,-59.9255778496,0.2445,0.2445,0,5.6,0,0,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1969478177,-59.9256026049,0.2445,0.2445,0,5,0,0,0,0,50,50,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1969590028,-59.9256350692,0.2445,0.2445,0,5,0,0,0,0,44,44,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1969566933,-59.9256697714,0.2445,0.2445,0,4.9,0,0,0,0,44,44,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1969403754,-59.9257033554,0.2445,0.2445,0,4.8,0,0,0,0,44,44,15,32,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968228917,-59.9258458215,0.2445,0.2445,0,5.1,0,0,0,0,50,50,15,33,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968095525,-59.9258631142,4.89,0,0,5.2,0,0,0,0,50,50,15,33,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968070238,-59.9258665431,4.89,4.89,0,5.1,0,0,0,0,50,50,15,33,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1966851602,-59.9260283349,4.89,4.89,0,6,50,50,0,0,50,50,15,33,0,0,0,0,0,0,0,,,0,5.4,5.8,6.1,4.9,5.5,4.9,4.9,5.4,4.9,5.9,5.3,5.4,4.9,6,4,5.49,-1,1,
-35.1965625618,-59.9261911613,4.89,4.89,0,5.9,50,50,0,0,50,50,15,33,30,0,0,0,0,0,0,,,0,5.4,5.8,6.1,4.9,5.5,4.9,4.9,5.4,4.9,5.9,5.3,5.4,4.9,6,4,5.34,-1,1,
-35.1964385636,-59.9263555349,4.89,4.89,0,6.1,55.3,50,0,0,50,50,15,33,30,0,0,0,0,0,0,,,0,5.5,5.4,5.3,4.9,5.4,4.9,4.8,5,5.5,5,5.2,4.9,5,5.5,4,5.36,-1,1,
-35.1963158695,-59.9265181817,4.89,4.89,0,5.9,50,50,0,0,50,50,15,34,0,0,0,0,0,0,0,,,0,5.5,5.4,5.3,4.9,5.4,4.9,4.8,5,5.5,5,5.2,4.9,5,5.5,4,5.35,-1,1,
-35.1961934778,-59.9266816518,4.89,4.89,0,5.9,50,50,0,0,50,50,15,34,0,0,0,0,0,0,0,,,0,5.5,5.4,5.3,4.9,5.4,4.9,4.8,5,5.5,5,5.2,4.9,5,5.5,4,5.45,-1,1,
